chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat
chr4	61283708	61284213	506	4	0.976048074828429	0.605460030901475	0.370588043926954	14.3688514415804
chr3	63861854	63862135	282	4	0.234375010537684	0.718928173063571	-0.484553162525888	-14.3649986675457
chrX	77138150	77138414	265	4	0.823452274243834	0.352789064768509	0.470663209475325	14.3649818950043
chr2	155021214	155021504	291	4	0.240153079468635	0.781340781791523	-0.541187702322888	-14.3590259781604
chr1	192324371	192324561	191	4	0.764024668196394	0.224359604707841	0.539665063488553	14.3459121290735
chr8	2750814	2751026	213	5	0.864819526754546	0.494222629467794	0.370596897286753	14.3422254663938
chr10	109306663	109307031	369	5	0.37845484958804	0.747570338384572	-0.369115488796531	-14.3358984032853
chr16	46493057	46493480	424	5	0.282122068812033	0.599372969173583	-0.31725090036155	-14.3347931229098
chrX	21751722	21751946	225	4	0.892606956230962	0.496416852897041	0.39619010333392	14.3332336747168
chrX	13095844	13096006	163	4	0.909671168990728	0.491072845740044	0.418598323250685	14.3269610634292
chrX	23184508	23184718	211	5	0.87006196814764	0.523432437149005	0.346629530998635	14.3263904904496
chr1	96341835	96342089	255	5	0.666198331292532	0.274058314671188	0.392140016621344	14.325305603919
chr7	6515925	6516311	387	5	0.321323408065354	0.716830658415572	-0.395507250350218	-14.3218149103162
chr20	21895393	21895987	595	5	0.920645039246579	0.59621512820155	0.324429911045029	14.3216938209247
chr1	209473531	209473773	243	4	0.862476257627713	0.382986254576377	0.479490003051337	14.3180892341029
chr1	25648075	25648139	65	4	0.509148958617371	0.959097958591627	-0.449948999974256	-14.3158179555713
chr13	89113197	89113443	247	5	0.940363703483812	0.613701866172507	0.326661837311304	14.3119791989474
chrX	131658566	131658783	218	4	0.803419500610744	0.354117810545666	0.449301690065079	14.3105229694319
chr8	89833266	89833439	174	4	0.559122702732075	0.979576120205183	-0.420453417473109	-14.3099120408604
chr17	68660827	68661385	559	5	0.353067430106695	0.732755345272771	-0.379687915166076	-14.3044071101083
chr16	58188562	58188767	206	5	0.9349536903541	0.62964320522036	0.30531048513374	14.3015026923563
chr2	34439204	34439449	246	5	0.562194025249614	0.937671060697312	-0.375477035447697	-14.2987281562899
chr3	123741043	123741136	94	5	0.817346222077695	0.388944967153135	0.42840125492456	14.298410361984
chrX	86727041	86727657	617	5	0.709749126383305	0.237638465686166	0.472110660697139	14.2948019420301
chr3	77813907	77814311	405	4	0.864003308425378	0.449253182214697	0.414750126210681	14.2898177979641
chr9	129519716	129519780	65	6	0.411750574570748	0.789489164337313	-0.377738589766565	-14.2878156039777
chr11	41322001	41322150	150	4	0.0374355798715374	0.374684535005201	-0.337248955133664	-14.2804435834318
chr6	88990182	88990296	115	5	0.873960593817713	0.474456567082423	0.39950402673529	14.2784209687112
chr1	216876011	216876075	65	5	0.613602984300698	0.925653287888803	-0.312050303588105	-14.2762775585422
chr8	3990932	3991152	221	5	0.66421087994358	0.983567934753772	-0.319357054810192	-14.2634689924688
chr5	161640037	161640676	640	5	0.227339594126733	0.597043408658976	-0.369703814532244	-14.2618362328701
chr4	91319836	91320158	323	4	0.387468970827477	0.900191623030391	-0.512722652202914	-14.255379116733
chr2	162352615	162353119	505	4	0.168022719442018	0.74319842286467	-0.575175703422652	-14.2451949977385
chr3	179720745	179720870	126	5	0.70849601865473	0.276334025547235	0.432161993107495	14.2417401228709
chrX	13424700	13425024	325	4	0.221841920796081	0.677998948451437	-0.456157027655357	-14.2327590049496
chr12	108883918	108884238	321	5	0.7987641182841	0.418895156286967	0.379868961997132	14.2265524218275
chr2	160514318	160514490	173	4	0.408363073519198	0.834497355105074	-0.426134281585876	-14.2255397914216
chr7	45607844	45608049	206	5	0.86662982283419	0.505479655474724	0.361150167359466	14.2214829589302
chr16	10472893	10472965	73	5	0.661579095001778	0.325779663277713	0.335799431724065	14.220662518728
chr3	177724118	177724408	291	4	0.559089117209742	0.931973261688922	-0.37288414447918	-14.2158251134333
chr2	21532471	21532946	476	5	0.27236489830556	0.697200066174034	-0.424835167868474	-14.2130524014881
chr3	179734944	179735669	726	4	0.875915823567575	0.398386583514467	0.477529240053108	14.2109732228659
chr5	12881594	12882410	817	4	0.315576062510901	0.71814659679149	-0.402570534280588	-14.2073205200018
chr11	98554325	98554521	197	4	0.961756396657236	0.509112625604966	0.45264377105227	14.1984274920406
chrX	57632449	57632767	319	5	0.480362329974894	0.841998089166122	-0.361635759191228	-14.1880396603504
chr9	46208894	46209550	657	5	0.716135343087813	0.342684497561296	0.373450845526517	14.1764465319458
chr1	59880763	59880814	52	4	0.886328102329387	0.480243690267516	0.40608441206187	14.1738714739516
chr16	24364107	24364356	250	5	0.325535195364286	0.720969682138861	-0.395434486774574	-14.1725124193593
chr11	89162625	89162755	131	4	0.534183990630891	0.967538803651287	-0.433354813020396	-14.1654064016471
chr2	45289870	45290066	197	5	0.671690371315568	0.224871469614752	0.446818901700816	14.1652202691038
chr12	77309210	77309854	645	6	0.445697647905903	0.198857160765988	0.246840487139915	14.1633634501143
chr8	122531407	122533422	2016	4	0.983657465833694	0.546934106227331	0.436723359606364	14.1621673616504
chrX	133674438	133674609	172	4	0.956398314527799	0.554114697034816	0.402283617492983	14.1583364711905
chrX	11332151	11332233	83	4	0.475127282159243	0.904766790771834	-0.429639508612591	-14.157858552785
chr16	6695303	6695417	115	6	0.320843051798894	0.653874630916586	-0.333031579117692	-14.1513788857716
chr11	43135307	43135534	228	5	0.485807442899445	0.830049492585488	-0.344242049686043	-14.1501241586391
chr5	50615150	50615311	162	4	0.809645788145435	0.415132931552706	0.394512856592729	14.141288291149
chr9	77486628	77487020	393	5	0.412424822117498	0.783754818972465	-0.371329996854967	-14.1410508047037
chr13	57271844	57272064	221	4	0.406648618378001	0.831890637820607	-0.425242019442606	-14.1338827141074
chr6	171042104	171042206	103	4	0.381297354853975	0.934371664451852	-0.553074309597877	-14.1322938585006
chrX	38522098	38522334	237	5	0.571078411536876	0.208897824755776	0.3621805867811	14.1267668279561
chr9	34505718	34505921	204	5	0.700572388946062	0.983994358705411	-0.283421969759349	-14.1244049319075
chr10	55048666	55049153	488	4	0.609703619878723	0.125127665622373	0.48457595425635	14.1155502719993
chr3	103541174	103541546	373	5	0.579251071319547	0.964063268027219	-0.384812196707672	-14.1140725608318
chr13	58034469	58034760	292	4	0.598718539945996	0.979184959137341	-0.380466419191345	-14.1124991765288
chr21	20197835	20198659	825	5	0.402674865349304	0.787323042611999	-0.384648177262695	-14.1087683296926
chr12	24544433	24544508	76	4	0.90610274486401	0.346317291576536	0.559785453287474	14.1036641305134
chr1	105070195	105070333	139	5	0.318012817237502	0.803849559219836	-0.485836741982334	-14.0985206904533
chr2	116065590	116065827	238	4	0.610989113070712	0.183883390853724	0.427105722216988	14.0926196834862
chr5	152679482	152679550	69	4	0.674213994401792	0.116170849395578	0.558043145006213	14.0892487335334
chr13	29469109	29469331	223	5	0.255465253944621	0.673773425593222	-0.418308171648601	-14.0851380235367
chr2	152077800	152078133	334	4	0.389182020067868	0.836164111789125	-0.446982091721257	-14.0691886451179
chr6	51787881	51788506	626	5	0.760135336757327	0.441759356772581	0.318375979984746	14.0638980586793
chr16	34775094	34775897	804	4	0.637650872977756	0.110285152053179	0.527365720924577	14.0625191766726
chr16	13103927	13104031	105	4	0.39049369068156	0.855630823548619	-0.465137132867059	-14.0538280303322
chr4	42162286	42162573	288	5	0.757377780501259	0.356933216054519	0.400444564446741	14.0459562326809
chr10	56024289	56024970	682	5	0.579493244737921	0.918623169194171	-0.339129924456251	-14.0458533284175
chr14	19926614	19926675	62	4	0.256494318084493	0.813415720406209	-0.556921402321716	-14.0434892155179
chr10	25605382	25606196	815	5	0.285861680390588	0.651629495419842	-0.365767815029254	-14.0427910760695
chr5	2266214	2266323	110	5	0.81563693085138	0.431292444849492	0.384344486001888	14.0409296227311
chr5	147973732	147973914	183	4	0.945869235691042	0.449204023181877	0.496665212509165	14.037095399699
chr18	37543872	37544305	434	4	0.260560552119629	0.696220270627499	-0.43565971850787	-14.0322573896969
chr2	148174333	148174559	227	4	0.506967025218162	0.886334281140619	-0.379367255922457	-14.028862321838
chr22	22926929	22927793	865	5	0.469336243260698	0.0760021606941704	0.393334082566527	14.0286814798935
chr11	28252207	28253256	1050	4	0.977121989753545	0.520539885622498	0.456582104131047	14.0283490321391
chrX	90297722	90297891	170	4	0.906966142365898	0.473870065337701	0.433096077028198	14.0244004777518
chr13	64028667	64028983	317	4	0.955684738568755	0.463365248914833	0.492319489653921	14.0153744562196
chr7	14180556	14180801	246	4	0.902898159520349	0.430047687597956	0.472850471922393	14.0061318784454
chr13	70623565	70625782	2218	4	0.251364884223884	0.708434488970037	-0.457069604746154	-14.0020195021437
chrX	72146695	72146756	62	5	0.516071804816248	0.901610679895218	-0.38553887507897	-14.0016149268346
chr9	128455999	128456061	63	4	0.470853605318489	0.951163632292973	-0.480310026974484	-14.0003957712475
chr8	4225369	4225591	223	4	0.830591531724093	0.384951763135794	0.445639768588299	13.9951689757201
chr10	52519839	52520075	237	4	0.602925190810033	0.959133331304857	-0.356208140494824	-13.9949833316396
chr6	144000891	144001078	188	5	0.205433820382425	0.548342385932407	-0.342908565549982	-13.993046734549
chrX	50405275	50405815	541	5	0.878995517274161	0.483707741102207	0.395287776171954	13.9918904121853
chrX	55599789	55601326	1538	4	0.460992166883739	0.963884000779552	-0.502891833895813	-13.9893601530331
chr5	143314146	143314748	603	4	0.936407574316779	0.493060574613117	0.443346999703662	13.9760425745022
chr10	84467646	84467924	279	5	0.212403039058739	0.631289262523832	-0.418886223465093	-13.9684021866406
chr3	172890840	172891648	809	4	0.598102342025911	0.151069043054676	0.447033298971235	13.9619175029256
chr5	157417309	157417389	81	5	0.543362985117936	0.897396034386079	-0.354033049268143	-13.9567447418195
chr8	7698479	7698621	143	5	0.978507559386668	0.650928493854041	0.327579065532627	13.9558714269978
chr19	15783725	15783937	213	5	0.448374331724178	0.0749678193546607	0.373406512369517	13.9503099980572
chr1	248334820	248334916	97	5	0.463401296809959	0.829116142525139	-0.36571484571518	-13.9404511345144
chr1	207349074	207349290	217	5	0.7101034183221	0.987005661441595	-0.276902243119495	-13.9396376766165
chr5	177212337	177212413	77	5	0.906047631076056	0.551470151845375	0.354577479230681	13.9396041678379
chrX	125077601	125077782	182	4	0.256494318116566	0.814701019462641	-0.558206701346075	-13.9357085668336
chrX	30848417	30848842	426	4	0.957395805447839	0.589929242834319	0.36746656261352	13.9330746924957
chr8	49218485	49218674	190	5	0.634958150773356	0.971160170023103	-0.336202019249747	-13.9329612027093
chr8	137162150	137163223	1074	4	0.744187063641263	0.348696355044133	0.39549070859713	13.9251636060776
chr2	22940286	22940954	669	5	0.37582524307957	0.744611108501444	-0.368785865421874	-13.9243101751634
chr8	74771051	74771214	164	4	0.962387633773464	0.536098576670272	0.426289057103192	13.9192588441609
chrX	152347481	152347531	51	5	0.876547421202497	0.441630351114264	0.434917070088233	13.9190220211487
chr20	42296631	42296826	196	5	0.689204688907771	0.350357309344825	0.338847379562946	13.9175384034115
chr2	161600594	161600733	140	4	0.80553188707268	0.310034820754436	0.495497066318244	13.91418838566
chr5	98858920	98859027	108	6	0.49386808766411	0.845988645577738	-0.352120557913627	-13.8993470747351
chr12	99806878	99807320	443	5	0.6717804835241	0.214226579412627	0.457553904111472	13.8972283544247
chr2	67290115	67290553	439	4	0.73359751133817	0.32917124769154	0.40442626364663	13.8778321734328
chr7	143238040	143238147	108	5	0.911681920560242	0.54516169096137	0.366520229598872	13.8745834240731
chr5	29069123	29069451	329	5	0.109884701063109	0.531662575400483	-0.421777874337375	-13.8700510912206
chr4	176102757	176103135	379	4	0.964934009575479	0.557209561418088	0.407724448157391	13.8588156730816
chr6	117639748	117639981	234	4	0.463518978312112	0.880953283247476	-0.417434304935365	-13.8532272435059
chr16	82007557	82007807	251	4	0.319300294451254	0.757725238340199	-0.438424943888945	-13.8498762489491
chr22	18715303	18715576	274	5	0.660741003907051	0.182256187317676	0.478484816589375	13.8491537335403
chr3	82637676	82637939	264	4	0.970139353152791	0.55855513843587	0.411584214716921	13.8477384390147
chr6	16862137	16862244	108	5	0.941190416162826	0.590111067555351	0.351079348607474	13.8419060124389
chr15	23425197	23425332	136	5	0.466069743855771	0.93437166395294	-0.468301920097169	-13.8377866838165
chr3	112223655	112223959	305	5	0.854436749158134	0.53380197724556	0.320634771912574	13.8373715471815
chr14	39878200	39878477	278	4	0.531391064776095	0.946552152041906	-0.415161087265811	-13.8283833623645
chr4	29450303	29451106	804	5	0.528069651583826	0.824679298457605	-0.296609646873779	-13.8254962071835
chrX	62782808	62783481	674	5	0.584681397833919	0.915507414488918	-0.330826016655	-13.8251092492643
chr18	63299597	63300021	425	4	0.611406471418795	0.969294151100488	-0.357887679681694	-13.8207785958466
chr14	65020493	65020607	115	5	0.483158491772901	0.838967020281761	-0.35580852850886	-13.819694069845
chrX	40395321	40395402	82	4	0.475355777843866	0.915582670538728	-0.440226892694862	-13.8126241135458
chrX	97647319	97648241	923	5	0.822804908425063	0.462956953518385	0.359847954906678	13.8114348806366
chr17	32674066	32674313	248	5	0.827238706357461	0.484556807736678	0.342681898620783	13.8105591201071
chr13	73186012	73186279	268	5	0.832152125886319	0.455934974747982	0.376217151138338	13.8028431899745
chr21	23827646	23828307	662	5	0.80629992267483	0.425036950776568	0.381262971898262	13.7958045527267
chr11	24799636	24799825	190	5	0.890383908960294	0.548681397810459	0.341702511149835	13.7917814017528
chr4	46089066	46090208	1143	4	0.475288468181603	0.909351283049477	-0.434062814867873	-13.7878987883077
chr11	113452039	113452252	214	4	0.909908270320085	0.491912429739582	0.417995840580503	13.7855239254838
chr2	204521386	204521610	225	5	0.117978016995678	0.463029180145525	-0.345051163149848	-13.7827660544774
chr16	49127493	49127920	428	4	0.631278288963374	0.167148612631377	0.464129676331997	13.7772346526209
chr6	154084366	154085666	1301	4	0.216654941345712	0.685502981234759	-0.468848039889046	-13.7748722700075
chr1	161254153	161254242	90	4	0.925494334023155	0.414110985990638	0.511383348032517	13.766912366386
chrX	94068919	94069150	232	5	0.405941053080987	0.759375932191623	-0.353434879110636	-13.7627385151356
chr3	51750786	51750959	174	4	0.496671160300395	0.917271535730466	-0.420600375430072	-13.7591662167341
chr18	62097490	62098009	520	5	0.874075211179988	0.544139418196765	0.329935792983223	13.7382900535178
chr2	16019249	16019428	180	5	0.395830144389728	0.765393788357393	-0.369563643967665	-13.7361246550167
chr4	172858910	172859141	232	4	0.30851236112217	0.7566388585847	-0.448126497462531	-13.7348575466435
chr8	51068835	51068926	92	4	0.974989269467232	0.452297421599497	0.522691847867735	13.7297827086429
chr9	46213370	46213551	182	4	0.894613923377404	0.463215461405804	0.4313984619716	13.7213655132518
chr9	73111328	73111436	109	4	0.38900751392706	0.922949487709592	-0.533941973782533	-13.720817533503
chr11	87505281	87505508	228	5	0.671085959592428	0.977483382018143	-0.306397422425714	-13.7198666082423
chr7	8280873	8281637	765	4	0.618468015986973	0.218391768322492	0.40007624766448	13.7176084080279
chr6	31577844	31577969	126	5	0.982649930951047	0.700712136352401	0.281937794598646	13.7161447934708
chr11	99154052	99154234	183	4	0.119415501156626	0.602152212681236	-0.48273671152461	-13.7062181242168
chrX	83576775	83577379	605	4	0.434608859061158	0.896903145152982	-0.462294286091825	-13.703970792433
chrX	14462660	14462743	84	4	0.935440461595851	0.432358147499181	0.50308231409667	13.6983567962996
chr8	58093444	58093549	106	4	0.430950598432073	0.912648263405954	-0.481697664973881	-13.6880222788441
chr20	53551905	53552053	149	4	0.574145091996919	0.978140765306007	-0.403995673309087	-13.6849300156976
chr7	120411325	120411566	242	5	0.624519796784894	0.966435808216327	-0.341916011431433	-13.6768769952742
